date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-03-01,pfizer_biontech,fully_vaccinated,0,8,168712,0,NA,0.14,0.08,0,19.05,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-02,pfizer_biontech,fully_vaccinated,0,8,172032,0,NA,0.14,0.08,0,17.78,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-03,pfizer_biontech,fully_vaccinated,0,8,176451,0,NA,0.14,0.08,0,16.67,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-04,pfizer_biontech,fully_vaccinated,1,9,181412,0.55,NA,0.14,0.08,50,18,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-05,pfizer_biontech,fully_vaccinated,0,9,186016,0,NA,0.14,0.08,0,17.65,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-06,pfizer_biontech,fully_vaccinated,0,9,186972,0,NA,0.29,0.16,0,17.31,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-07,pfizer_biontech,fully_vaccinated,0,9,187102,0,NA,0.29,0.15,0,16.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-08,pfizer_biontech,fully_vaccinated,0,9,189801,0,NA,0.14,0.07,NA,16.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-09,pfizer_biontech,fully_vaccinated,1,10,192693,0.52,NA,0.29,0.15,100,18.52,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-10,pfizer_biontech,fully_vaccinated,0,10,194619,0,NA,0.29,0.15,0,18.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-11,pfizer_biontech,fully_vaccinated,0,10,197282,0,NA,0.29,0.15,0,17.54,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-12,pfizer_biontech,fully_vaccinated,1,11,200181,0.5,NA,0.43,0.21,33.33,18.33,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-13,pfizer_biontech,fully_vaccinated,0,11,200596,0,NA,0.29,0.14,0,18.03,11.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-14,pfizer_biontech,fully_vaccinated,0,11,200710,0,NA,0.43,0.21,0,16.92,16.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-15,pfizer_biontech,fully_vaccinated,1,12,203620,0.49,NA,0.57,0.28,50,17.91,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-16,pfizer_biontech,fully_vaccinated,0,12,208970,0,NA,0.57,0.27,0,17.65,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-17,pfizer_biontech,fully_vaccinated,1,13,216047,0.46,NA,0.57,0.26,33.33,18.31,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-18,pfizer_biontech,fully_vaccinated,1,14,223320,0.45,NA,0.57,0.26,25,18.67,20.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-19,pfizer_biontech,fully_vaccinated,1,15,228318,0.44,NA,0.57,0.25,33.33,19.23,27.38,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-20,pfizer_biontech,fully_vaccinated,0,15,229464,0,NA,0.71,0.31,0,18.29,34.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-21,pfizer_biontech,fully_vaccinated,0,15,229742,0,NA,0.57,0.25,0,18.07,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-22,pfizer_biontech,fully_vaccinated,1,16,234202,0.43,NA,0.57,0.24,100,19.05,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-23,pfizer_biontech,fully_vaccinated,1,17,240497,0.42,NA,0.43,0.18,50,19.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-24,pfizer_biontech,fully_vaccinated,0,17,247089,0,NA,0.43,0.17,NA,19.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-25,pfizer_biontech,fully_vaccinated,1,18,252810,0.4,NA,0.43,0.17,100,20.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-26,pfizer_biontech,fully_vaccinated,0,18,259381,0,NA,0.57,0.22,NA,20.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-27,pfizer_biontech,fully_vaccinated,0,18,260698,0,NA,0.43,0.16,0,20.22,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-28,pfizer_biontech,fully_vaccinated,0,18,260902,0,NA,0.43,0.16,0,19.78,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-29,pfizer_biontech,fully_vaccinated,2,20,267839,0.75,NA,0.57,0.21,100,21.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-30,pfizer_biontech,fully_vaccinated,0,20,276287,0,NA,0.71,0.26,0,21.28,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-03-31,pfizer_biontech,fully_vaccinated,0,20,284851,0,NA,0.71,0.25,0,20.83,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-01,pfizer_biontech,fully_vaccinated,2,22,294783,0.68,NA,0.71,0.24,66.67,22.22,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-02,pfizer_biontech,fully_vaccinated,1,23,297672,0.34,NA,0.43,0.14,33.33,22.55,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-03,pfizer_biontech,fully_vaccinated,0,23,299069,0,NA,0.43,0.14,0,21.7,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-04,pfizer_biontech,fully_vaccinated,0,23,299731,0,NA,0.43,0.14,0,21.3,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-05,pfizer_biontech,fully_vaccinated,0,23,301599,0,NA,0.14,0.05,0,20.72,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-06,pfizer_biontech,fully_vaccinated,0,23,314158,0,NA,0.29,0.09,0,20.35,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-07,pfizer_biontech,fully_vaccinated,0,23,327922,0,NA,0.29,0.09,0,20,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-08,pfizer_biontech,fully_vaccinated,0,23,341926,0,NA,0.57,0.17,0,19.17,12.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-09,pfizer_biontech,fully_vaccinated,2,25,352694,0.57,NA,0.71,0.2,50,20.16,20,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-10,pfizer_biontech,fully_vaccinated,0,25,354608,0,NA,1,0.28,0,19.84,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-11,pfizer_biontech,fully_vaccinated,2,27,355710,0.56,NA,1,0.28,40,20.61,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-12,pfizer_biontech,fully_vaccinated,1,28,364614,0.27,NA,1.14,0.31,50,21.05,31.91,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-13,pfizer_biontech,fully_vaccinated,2,30,375953,0.53,NA,0.86,0.23,66.67,22.06,24.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-14,pfizer_biontech,fully_vaccinated,0,30,387645,0,NA,1.14,0.29,0,21.9,34.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-15,pfizer_biontech,fully_vaccinated,1,31,398746,0.25,NA,1,0.25,16.67,21.68,42.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-16,pfizer_biontech,fully_vaccinated,0,31,409251,0,NA,1.43,0.35,0,20.95,43.88,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-17,pfizer_biontech,fully_vaccinated,2,33,410985,0.49,NA,1.14,0.28,66.67,21.85,34.35,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-18,pfizer_biontech,fully_vaccinated,1,34,411885,0.24,NA,1.14,0.28,100,22.37,34.35,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-19,pfizer_biontech,fully_vaccinated,4,38,422313,0.95,NA,1.14,0.27,57.14,23.9,39.12,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-20,pfizer_biontech,fully_vaccinated,0,38,433105,0,NA,1.29,0.3,0,23.6,42.69,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-21,pfizer_biontech,fully_vaccinated,0,38,443156,0,NA,1,0.23,0,23.46,33.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-22,pfizer_biontech,fully_vaccinated,1,39,452083,0.22,NA,0.86,0.19,50,23.78,18.88,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-23,pfizer_biontech,fully_vaccinated,1,40,460351,0.22,NA,0.57,0.12,25,23.81,16.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-24,pfizer_biontech,fully_vaccinated,0,40,462081,0,NA,0.57,0.12,0,23.67,16.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-25,pfizer_biontech,fully_vaccinated,0,40,464119,0,NA,0.71,0.15,0,23.12,18.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-26,pfizer_biontech,fully_vaccinated,2,42,470073,0.43,NA,0.86,0.18,40,23.6,18.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-27,pfizer_biontech,fully_vaccinated,0,42,477414,0,NA,0.71,0.15,0,23.2,15.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-28,pfizer_biontech,fully_vaccinated,1,43,484525,0.21,NA,0.86,0.18,16.67,22.99,20,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-29,pfizer_biontech,fully_vaccinated,2,45,492729,0.41,NA,1,0.2,50,23.56,27.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-04-30,pfizer_biontech,fully_vaccinated,0,45,497107,0,NA,0.86,0.17,0,23.2,24.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-01,pfizer_biontech,fully_vaccinated,1,46,499725,0.2,NA,1,0.2,33.33,23.35,29.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-02,pfizer_biontech,fully_vaccinated,1,47,500335,0.2,NA,0.86,0.17,50,23.62,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-03,pfizer_biontech,fully_vaccinated,1,48,505652,0.2,NA,0.86,0.17,20,23.53,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-04,pfizer_biontech,fully_vaccinated,1,49,515452,0.19,NA,1,0.19,33.33,23.67,40.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-05,pfizer_biontech,fully_vaccinated,0,49,528010,0,NA,0.86,0.16,0,23.22,36.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-06,pfizer_biontech,fully_vaccinated,2,51,541528,0.37,NA,1,0.18,50,23.72,36.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-07,pfizer_biontech,fully_vaccinated,1,52,554359,0.18,NA,0.86,0.16,100,24.07,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-08,pfizer_biontech,fully_vaccinated,0,52,558305,0,NA,0.71,0.13,0,23.85,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-09,pfizer_biontech,fully_vaccinated,2,54,559660,0.36,NA,0.71,0.13,50,24.32,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-10,pfizer_biontech,fully_vaccinated,0,54,578870,0,NA,0.43,0.07,0,24.22,21.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-11,pfizer_biontech,fully_vaccinated,0,54,600303,0,NA,0.29,0.05,0,23.89,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-12,pfizer_biontech,fully_vaccinated,0,54,623076,0,NA,0.29,0.05,0,23.58,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-13,pfizer_biontech,fully_vaccinated,0,54,632298,0,NA,0,0,0,23.38,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-14,pfizer_biontech,fully_vaccinated,0,54,649591,0,NA,0.14,0.02,0,23.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-15,pfizer_biontech,fully_vaccinated,0,54,653588,0,NA,0.14,0.02,NA,23.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-16,pfizer_biontech,fully_vaccinated,0,54,656160,0,NA,0.14,0.02,0,22.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-17,pfizer_biontech,fully_vaccinated,1,55,678929,0.15,NA,0.14,0.02,20,22.92,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-18,pfizer_biontech,fully_vaccinated,0,55,703850,0,NA,0.29,0.04,0,22.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-19,pfizer_biontech,fully_vaccinated,0,55,727855,0,NA,0.43,0.06,0,22.18,21.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-20,pfizer_biontech,fully_vaccinated,0,55,751743,0,NA,0.43,0.06,0,22.09,21.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-21,pfizer_biontech,fully_vaccinated,1,56,773817,0.13,NA,0.43,0.06,33.33,22.22,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-22,pfizer_biontech,fully_vaccinated,1,57,779371,0.13,NA,0.57,0.07,100,22.53,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-23,pfizer_biontech,fully_vaccinated,0,57,781013,0,NA,0.57,0.07,0,22.44,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-24,pfizer_biontech,fully_vaccinated,1,58,792133,0.13,NA,0.71,0.09,50,22.66,34.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-25,pfizer_biontech,fully_vaccinated,1,59,819904,0.12,NA,1,0.12,33.33,22.78,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-26,pfizer_biontech,fully_vaccinated,0,59,847671,0,NA,0.86,0.1,0,22.69,29.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-27,pfizer_biontech,fully_vaccinated,1,60,871915,0.11,NA,1.14,0.13,25,22.73,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-28,pfizer_biontech,fully_vaccinated,3,63,896359,0.33,NA,1.14,0.13,100,23.6,41.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-29,pfizer_biontech,fully_vaccinated,0,63,906876,0,NA,1,0.11,0,23.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-30,pfizer_biontech,fully_vaccinated,2,65,911952,0.22,NA,1,0.11,100,24.07,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-05-31,pfizer_biontech,fully_vaccinated,1,66,938192,0.11,NA,1,0.11,33.33,24.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-01,pfizer_biontech,fully_vaccinated,0,66,964285,0,NA,0.86,0.09,NA,24.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-02,pfizer_biontech,fully_vaccinated,0,66,987204,0,NA,0.86,0.09,0,24.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-03,pfizer_biontech,fully_vaccinated,1,67,1005288,0.1,NA,0.57,0.06,100,24.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-04,pfizer_biontech,fully_vaccinated,2,69,1024081,0.2,NA,0.57,0.06,66.67,24.82,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-05,pfizer_biontech,fully_vaccinated,0,69,1036219,0,NA,0.71,0.07,0,24.64,45.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-06,pfizer_biontech,fully_vaccinated,0,69,1040511,0,NA,1,0.1,0,24.56,54.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-07,pfizer_biontech,fully_vaccinated,1,70,1056475,0.09,NA,1,0.09,100,24.82,54.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-08,pfizer_biontech,fully_vaccinated,1,71,1073980,0.09,NA,0.71,0.07,50,25,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-09,pfizer_biontech,fully_vaccinated,2,73,1090498,0.18,NA,0.71,0.07,66.67,25.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-10,pfizer_biontech,fully_vaccinated,1,74,1103736,0.09,NA,0.86,0.08,100,25.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-11,pfizer_biontech,fully_vaccinated,0,74,1117771,0,NA,0.71,0.06,NA,25.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-12,pfizer_biontech,fully_vaccinated,0,74,1127594,0,NA,0.57,0.05,0,25.61,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-13,pfizer_biontech,fully_vaccinated,1,75,1132773,0.09,NA,0.29,0.03,50,25.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-14,pfizer_biontech,fully_vaccinated,0,75,1144279,0,NA,0.14,0.01,0,25.6,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-15,pfizer_biontech,fully_vaccinated,0,75,1156348,0,NA,0.14,0.01,0,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-16,pfizer_biontech,fully_vaccinated,0,75,1166708,0,NA,0.14,0.01,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-17,pfizer_biontech,fully_vaccinated,0,75,1177994,0,NA,0,0,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-18,pfizer_biontech,fully_vaccinated,0,75,1190320,0,NA,0.14,0.01,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-19,pfizer_biontech,fully_vaccinated,0,75,1198964,0,NA,0.29,0.02,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-20,pfizer_biontech,fully_vaccinated,0,75,1202164,0,NA,0.29,0.02,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-21,pfizer_biontech,fully_vaccinated,1,76,1211209,0.08,NA,0.29,0.02,100,25.76,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-22,pfizer_biontech,fully_vaccinated,1,77,1220661,0.08,NA,0.43,0.04,100,26.01,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-23,pfizer_biontech,fully_vaccinated,0,77,1229325,0,NA,0.43,0.03,NA,26.01,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-24,pfizer_biontech,fully_vaccinated,0,77,1238303,0,NA,0.43,0.03,0,25.93,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-25,pfizer_biontech,fully_vaccinated,1,78,1248377,0.08,NA,0.29,0.02,100,26.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-26,pfizer_biontech,fully_vaccinated,0,78,1253998,0,NA,0.14,0.01,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-27,pfizer_biontech,fully_vaccinated,0,78,1258010,0,NA,0.14,0.01,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-06_07-48-24
2021-06-28,pfizer_biontech,fully_vaccinated,0,78,1266561,0,NA,0.14,0.01,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-06-29,pfizer_biontech,fully_vaccinated,0,78,1275739,0,NA,0,0,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-06-30,pfizer_biontech,fully_vaccinated,0,78,1283973,0,NA,0,0,0,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-01,pfizer_biontech,fully_vaccinated,0,78,1290848,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-02,pfizer_biontech,fully_vaccinated,0,78,1296853,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-03,pfizer_biontech,fully_vaccinated,0,78,1301144,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-04,pfizer_biontech,fully_vaccinated,0,78,1303389,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-05,pfizer_biontech,fully_vaccinated,0,78,1311976,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-06,pfizer_biontech,fully_vaccinated,0,78,1320034,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-07,pfizer_biontech,fully_vaccinated,0,78,1327743,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-08,pfizer_biontech,fully_vaccinated,0,78,1336185,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-09,pfizer_biontech,fully_vaccinated,0,78,1346640,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-10,pfizer_biontech,fully_vaccinated,0,78,1353676,0,NA,0.14,0.01,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-11,pfizer_biontech,fully_vaccinated,0,78,1355517,0,NA,0.14,0.01,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-12,pfizer_biontech,fully_vaccinated,0,78,1366654,0,NA,0.14,0.01,0,26,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-13,pfizer_biontech,fully_vaccinated,1,79,1376406,0.07,NA,0.14,0.01,50,26.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-14,pfizer_biontech,fully_vaccinated,0,79,1384787,0,NA,0.14,0.01,NA,26.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-15,pfizer_biontech,fully_vaccinated,0,79,1391537,0,NA,0.14,0.01,NA,26.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-16,pfizer_biontech,fully_vaccinated,0,79,1399015,0,NA,0.43,0.03,0,26.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-17,pfizer_biontech,fully_vaccinated,0,79,1404754,0,NA,0.43,0.03,NA,26.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-18,pfizer_biontech,fully_vaccinated,0,79,1405989,0,NA,0.86,0.06,0,25.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-19,pfizer_biontech,fully_vaccinated,2,81,1416305,0.14,NA,1.14,0.08,100,26.47,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-20,pfizer_biontech,fully_vaccinated,1,82,1423437,0.07,NA,1.14,0.08,100,26.71,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-21,pfizer_biontech,fully_vaccinated,3,85,1429461,0.21,NA,1.43,0.1,100,27.42,71.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-22,pfizer_biontech,fully_vaccinated,2,87,1435820,0.14,NA,1.57,0.11,100,27.88,78.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-23,pfizer_biontech,fully_vaccinated,0,87,1443147,0,NA,1.43,0.1,0,27.8,78.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-24,pfizer_biontech,fully_vaccinated,2,89,1447394,0.14,NA,1.29,0.09,100,28.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-25,pfizer_biontech,fully_vaccinated,1,90,1448022,0.07,NA,1,0.07,50,28.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-26,pfizer_biontech,fully_vaccinated,1,91,1453563,0.07,NA,0.86,0.06,100,28.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-27,pfizer_biontech,fully_vaccinated,0,91,1457965,0,NA,0.86,0.06,NA,28.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-28,pfizer_biontech,fully_vaccinated,1,92,1462830,0.07,NA,0.57,0.04,100,28.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-29,pfizer_biontech,fully_vaccinated,1,93,1467425,0.07,NA,0.43,0.03,50,28.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
2021-07-30,pfizer_biontech,fully_vaccinated,0,93,1472698,0,NA,0.29,0.02,0,28.79,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-06_07-48-24
