date,geoRegion,altersklasse_covid19,entries,type_variant,age_group_type,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202135,FR,60 - 69,570,altersklasse_covid19,age_group_AKL10,34018,50370,1.68,148.07,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.085,8.5
202136,FR,60 - 69,482,altersklasse_covid19,age_group_AKL10,34018,50852,1.42,149.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.06,6
202137,FR,60 - 69,633,altersklasse_covid19,age_group_AKL10,34018,51485,1.86,151.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.071,7.1
202138,FR,60 - 69,495,altersklasse_covid19,age_group_AKL10,34018,51980,1.46,152.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.065,6.5
202139,FR,60 - 69,435,altersklasse_covid19,age_group_AKL10,34018,52415,1.28,154.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.069,6.9
202140,FR,60 - 69,373,altersklasse_covid19,age_group_AKL10,34018,52788,1.1,155.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.057,5.7
202141,FR,60 - 69,357,altersklasse_covid19,age_group_AKL10,34018,53145,1.05,156.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.055,5.5
202142,FR,60 - 69,225,altersklasse_covid19,age_group_AKL10,34018,53370,0.66,156.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.055,5.5
202143,FR,60 - 69,166,altersklasse_covid19,age_group_AKL10,34018,53536,0.49,157.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.062,6.2
202144,FR,60 - 69,135,altersklasse_covid19,age_group_AKL10,34018,53671,0.4,157.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.063,6.3
202145,FR,60 - 69,176,altersklasse_covid19,age_group_AKL10,34018,53847,0.52,158.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.069,6.9
202146,FR,60 - 69,1164,altersklasse_covid19,age_group_AKL10,34018,55011,3.42,161.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.155,15.5
202147,FR,60 - 69,1834,altersklasse_covid19,age_group_AKL10,34018,56845,5.39,167.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.184,18.4
202148,FR,60 - 69,1587,altersklasse_covid19,age_group_AKL10,34018,58432,4.67,171.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.194,19.400000000000002
202149,FR,60 - 69,2245,altersklasse_covid19,age_group_AKL10,34018,60677,6.6,178.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.239,23.9
202052,FR,70 - 79,0,altersklasse_covid19,age_group_AKL10,24489,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,FR,70 - 79,67,altersklasse_covid19,age_group_AKL10,24489,67,0.27,0.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.092,9.2
202101,FR,70 - 79,56,altersklasse_covid19,age_group_AKL10,24489,123,0.23,0.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.106,10.6
202102,FR,70 - 79,189,altersklasse_covid19,age_group_AKL10,24489,312,0.77,1.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.145,14.499999999999998
202103,FR,70 - 79,978,altersklasse_covid19,age_group_AKL10,24489,1290,3.99,5.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.293,29.299999999999997
202104,FR,70 - 79,1146,altersklasse_covid19,age_group_AKL10,24489,2436,4.68,9.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.303,30.3
202105,FR,70 - 79,1358,altersklasse_covid19,age_group_AKL10,24489,3794,5.55,15.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.296,29.599999999999998
202106,FR,70 - 79,1596,altersklasse_covid19,age_group_AKL10,24489,5390,6.52,22.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.31,31
202107,FR,70 - 79,2083,altersklasse_covid19,age_group_AKL10,24489,7473,8.51,30.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.348,34.8
202108,FR,70 - 79,2307,altersklasse_covid19,age_group_AKL10,24489,9780,9.42,39.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.39,39
202109,FR,70 - 79,2481,altersklasse_covid19,age_group_AKL10,24489,12261,10.13,50.07,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.349,34.9
202110,FR,70 - 79,1156,altersklasse_covid19,age_group_AKL10,24489,13417,4.72,54.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.331,33.1
202111,FR,70 - 79,891,altersklasse_covid19,age_group_AKL10,24489,14308,3.64,58.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.326,32.6
202112,FR,70 - 79,2401,altersklasse_covid19,age_group_AKL10,24489,16709,9.8,68.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.359,35.9
202113,FR,70 - 79,2726,altersklasse_covid19,age_group_AKL10,24489,19435,11.13,79.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.349,34.9
202114,FR,70 - 79,2925,altersklasse_covid19,age_group_AKL10,24489,22360,11.94,91.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.353,35.3
202115,FR,70 - 79,3327,altersklasse_covid19,age_group_AKL10,24489,25687,13.59,104.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.391,39.1
202116,FR,70 - 79,1735,altersklasse_covid19,age_group_AKL10,24489,27422,7.08,111.98,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.249,24.9
202117,FR,70 - 79,1069,altersklasse_covid19,age_group_AKL10,24489,28491,4.37,116.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.13,13
202118,FR,70 - 79,2128,altersklasse_covid19,age_group_AKL10,24489,30619,8.69,125.03,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.143,14.299999999999999
202119,FR,70 - 79,2322,altersklasse_covid19,age_group_AKL10,24489,32941,9.48,134.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.149,14.899999999999999
202120,FR,70 - 79,2148,altersklasse_covid19,age_group_AKL10,24489,35089,8.77,143.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.134,13.4
202121,FR,70 - 79,1384,altersklasse_covid19,age_group_AKL10,24489,36473,5.65,148.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.089,8.9
202122,FR,70 - 79,784,altersklasse_covid19,age_group_AKL10,24489,37257,3.2,152.14,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.046,4.6
202123,FR,70 - 79,600,altersklasse_covid19,age_group_AKL10,24489,37857,2.45,154.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.026,2.6
202124,FR,70 - 79,452,altersklasse_covid19,age_group_AKL10,24489,38309,1.85,156.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.018,1.7999999999999998
202125,FR,70 - 79,288,altersklasse_covid19,age_group_AKL10,24489,38597,1.18,157.61,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.018,1.7999999999999998
202126,FR,70 - 79,224,altersklasse_covid19,age_group_AKL10,24489,38821,0.91,158.52,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.02,2
202127,FR,70 - 79,306,altersklasse_covid19,age_group_AKL10,24489,39127,1.25,159.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202128,FR,70 - 79,218,altersklasse_covid19,age_group_AKL10,24489,39345,0.89,160.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.014,1.4000000000000001
202129,FR,70 - 79,178,altersklasse_covid19,age_group_AKL10,24489,39523,0.73,161.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202130,FR,70 - 79,209,altersklasse_covid19,age_group_AKL10,24489,39732,0.85,162.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.027,2.7
202131,FR,70 - 79,112,altersklasse_covid19,age_group_AKL10,24489,39844,0.46,162.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.025,2.5
202132,FR,70 - 79,167,altersklasse_covid19,age_group_AKL10,24489,40011,0.68,163.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.037,3.6999999999999997
202133,FR,70 - 79,220,altersklasse_covid19,age_group_AKL10,24489,40231,0.9,164.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.038,3.8
202134,FR,70 - 79,199,altersklasse_covid19,age_group_AKL10,24489,40430,0.81,165.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.028,2.8000000000000003
202135,FR,70 - 79,194,altersklasse_covid19,age_group_AKL10,24489,40624,0.79,165.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.029,2.9000000000000004
202136,FR,70 - 79,224,altersklasse_covid19,age_group_AKL10,24489,40848,0.91,166.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.028,2.8000000000000003
202137,FR,70 - 79,282,altersklasse_covid19,age_group_AKL10,24489,41130,1.15,167.95,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.031,3.1
202138,FR,70 - 79,184,altersklasse_covid19,age_group_AKL10,24489,41314,0.75,168.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.024,2.4
202139,FR,70 - 79,157,altersklasse_covid19,age_group_AKL10,24489,41471,0.64,169.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.025,2.5
202140,FR,70 - 79,175,altersklasse_covid19,age_group_AKL10,24489,41646,0.71,170.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.027,2.7
202141,FR,70 - 79,172,altersklasse_covid19,age_group_AKL10,24489,41818,0.7,170.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.026,2.6
202142,FR,70 - 79,100,altersklasse_covid19,age_group_AKL10,24489,41918,0.41,171.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.025,2.5
202143,FR,70 - 79,97,altersklasse_covid19,age_group_AKL10,24489,42015,0.4,171.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.036,3.5999999999999996
202144,FR,70 - 79,52,altersklasse_covid19,age_group_AKL10,24489,42067,0.21,171.78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.024,2.4
202145,FR,70 - 79,104,altersklasse_covid19,age_group_AKL10,24489,42171,0.42,172.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.04,4
202146,FR,70 - 79,2675,altersklasse_covid19,age_group_AKL10,24489,44846,10.92,183.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.357,35.699999999999996
202147,FR,70 - 79,3989,altersklasse_covid19,age_group_AKL10,24489,48835,16.29,199.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.4,40
202148,FR,70 - 79,3050,altersklasse_covid19,age_group_AKL10,24489,51885,12.45,211.87,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.373,37.3
202149,FR,70 - 79,2000,altersklasse_covid19,age_group_AKL10,24489,53885,8.17,220.04,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.213,21.3
202052,FR,80+,0,altersklasse_covid19,age_group_AKL10,12955,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,FR,80+,371,altersklasse_covid19,age_group_AKL10,12955,371,2.86,2.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.511,51.1
202101,FR,80+,263,altersklasse_covid19,age_group_AKL10,12955,634,2.03,4.89,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.496,49.6
202102,FR,80+,487,altersklasse_covid19,age_group_AKL10,12955,1121,3.76,8.65,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.373,37.3
202103,FR,80+,1131,altersklasse_covid19,age_group_AKL10,12955,2252,8.73,17.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.338,33.800000000000004
202104,FR,80+,1487,altersklasse_covid19,age_group_AKL10,12955,3739,11.48,28.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.393,39.300000000000004
202105,FR,80+,1542,altersklasse_covid19,age_group_AKL10,12955,5281,11.9,40.76,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.336,33.6
202106,FR,80+,1477,altersklasse_covid19,age_group_AKL10,12955,6758,11.4,52.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.287,28.7
202107,FR,80+,2031,altersklasse_covid19,age_group_AKL10,12955,8789,15.68,67.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.339,33.900000000000006
202108,FR,80+,1970,altersklasse_covid19,age_group_AKL10,12955,10759,15.21,83.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.333,33.300000000000004
202109,FR,80+,2221,altersklasse_covid19,age_group_AKL10,12955,12980,17.14,100.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.312,31.2
202110,FR,80+,762,altersklasse_covid19,age_group_AKL10,12955,13742,5.88,106.07,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.218,21.8
202111,FR,80+,686,altersklasse_covid19,age_group_AKL10,12955,14428,5.3,111.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.251,25.1
202112,FR,80+,1779,altersklasse_covid19,age_group_AKL10,12955,16207,13.73,125.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.266,26.6
202113,FR,80+,1485,altersklasse_covid19,age_group_AKL10,12955,17692,11.46,136.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.19,19
202114,FR,80+,1478,altersklasse_covid19,age_group_AKL10,12955,19170,11.41,147.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.178,17.8
202115,FR,80+,726,altersklasse_covid19,age_group_AKL10,12955,19896,5.6,153.58,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.085,8.5
202116,FR,80+,313,altersklasse_covid19,age_group_AKL10,12955,20209,2.42,155.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.045,4.5
202117,FR,80+,405,altersklasse_covid19,age_group_AKL10,12955,20614,3.13,159.12,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.049,4.9
202118,FR,80+,670,altersklasse_covid19,age_group_AKL10,12955,21284,5.17,164.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.045,4.5
202119,FR,80+,332,altersklasse_covid19,age_group_AKL10,12955,21616,2.56,166.85,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202120,FR,80+,371,altersklasse_covid19,age_group_AKL10,12955,21987,2.86,169.72,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.023,2.3
202121,FR,80+,220,altersklasse_covid19,age_group_AKL10,12955,22207,1.7,171.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.014,1.4000000000000001
202122,FR,80+,182,altersklasse_covid19,age_group_AKL10,12955,22389,1.4,172.82,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.011,1.0999999999999999
202123,FR,80+,161,altersklasse_covid19,age_group_AKL10,12955,22550,1.24,174.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.007,0.7000000000000001
202124,FR,80+,127,altersklasse_covid19,age_group_AKL10,12955,22677,0.98,175.04,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.005,0.5
202125,FR,80+,116,altersklasse_covid19,age_group_AKL10,12955,22793,0.9,175.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.007,0.7000000000000001
202126,FR,80+,86,altersklasse_covid19,age_group_AKL10,12955,22879,0.66,176.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.008,0.8
202127,FR,80+,52,altersklasse_covid19,age_group_AKL10,12955,22931,0.4,177.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.004,0.4
202128,FR,80+,77,altersklasse_covid19,age_group_AKL10,12955,23008,0.59,177.6,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.005,0.5
202129,FR,80+,44,altersklasse_covid19,age_group_AKL10,12955,23052,0.34,177.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.003,0.3
202130,FR,80+,58,altersklasse_covid19,age_group_AKL10,12955,23110,0.45,178.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.008,0.8
202131,FR,80+,38,altersklasse_covid19,age_group_AKL10,12955,23148,0.29,178.68,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.008,0.8
202132,FR,80+,56,altersklasse_covid19,age_group_AKL10,12955,23204,0.43,179.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202133,FR,80+,79,altersklasse_covid19,age_group_AKL10,12955,23283,0.61,179.72,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.014,1.4000000000000001
202134,FR,80+,71,altersklasse_covid19,age_group_AKL10,12955,23354,0.55,180.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.01,1
202135,FR,80+,74,altersklasse_covid19,age_group_AKL10,12955,23428,0.57,180.84,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.011,1.0999999999999999
202136,FR,80+,76,altersklasse_covid19,age_group_AKL10,12955,23504,0.59,181.43,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.009,0.8999999999999999
202137,FR,80+,113,altersklasse_covid19,age_group_AKL10,12955,23617,0.87,182.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.013,1.3
202138,FR,80+,93,altersklasse_covid19,age_group_AKL10,12955,23710,0.72,183.02,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202139,FR,80+,67,altersklasse_covid19,age_group_AKL10,12955,23777,0.52,183.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.011,1.0999999999999999
202140,FR,80+,66,altersklasse_covid19,age_group_AKL10,12955,23843,0.51,184.04,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.01,1
202141,FR,80+,76,altersklasse_covid19,age_group_AKL10,12955,23919,0.59,184.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202142,FR,80+,37,altersklasse_covid19,age_group_AKL10,12955,23956,0.29,184.92,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.009,0.8999999999999999
202143,FR,80+,39,altersklasse_covid19,age_group_AKL10,12955,23995,0.3,185.22,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.014,1.4000000000000001
202144,FR,80+,26,altersklasse_covid19,age_group_AKL10,12955,24021,0.2,185.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.012,1.2
202145,FR,80+,53,altersklasse_covid19,age_group_AKL10,12955,24074,0.41,185.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.021,2.1
202146,FR,80+,2145,altersklasse_covid19,age_group_AKL10,12955,26219,16.56,202.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.286,28.599999999999998
202147,FR,80+,2528,altersklasse_covid19,age_group_AKL10,12955,28747,19.51,221.9,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.254,25.4
202148,FR,80+,1538,altersklasse_covid19,age_group_AKL10,12955,30285,11.87,233.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.188,18.8
202149,FR,80+,985,altersklasse_covid19,age_group_AKL10,12955,31270,7.6,241.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.105,10.5
202052,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,0,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,GE,0 - 9,1,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,1,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,GE,0 - 9,1,altersklasse_covid19,age_group_AKL10,53083,2,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,2,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,2,0,0,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,GE,0 - 9,1,altersklasse_covid19,age_group_AKL10,53083,3,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,3,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,3,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,GE,0 - 9,1,altersklasse_covid19,age_group_AKL10,53083,4,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,4,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,4,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,4,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,4,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,GE,0 - 9,0,altersklasse_covid19,age_group_AKL10,53083,4,0,0.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
