sex,nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
unknown,all,SH,202123,0,0,NA,8,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202123,1,0,1,40,0,0,10,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,-1,NA,-50,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202123,0,0,NA,29,NA,NA,10.3,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,-2,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202123,12,0,12,47,0,0,4.3,0.004,0.4,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,3,NA,33.3,0.10000000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202123,1,0,1,20,0,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,1,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202123,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202123,5,0,5,1155,0,0,4.7,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,-1,NA,-16.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202123,6,0,6,376,0,0,1.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202123,0,0,NA,20,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,-3,NA,-100,-0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202123,10,0,10,578,0,0,4,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-23,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202124,4706,37,4669,244235,0.8,-0.8,9.9,0.512,51.2,348814,1349.14,70018.69,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-89,-25.52,-1.9,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AI,202124,227,8,219,7293,3.5,1,9.5,0.45,45,8361,2714.99,87226.41,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-89,-1064.46,-28.2,2.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AR,202124,288,8,280,16971,2.8,-0.6000000000000001,11.1,0.503,50.3,27883,1032.89,60865.04,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-32,-114.76,-10,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BE,202124,5962,53,5909,367605,0.9,-1.2000000000000002,8.7,0.509,50.9,512300,1163.77,71755.81,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-544,-106.19,-8.4,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BL,202124,2233,17,2216,116451,0.8,-0.30000000000000004,7.7,0.491,49.1,142767,1564.09,81567.17,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,32,22.42,1.5,0.30000000000000426,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,BS,202124,2223,18,2205,103838,0.8,-0.09999999999999998,6.1,0.478,47.8,95621,2324.8,108593.3,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-50,-52.29,-2.2,-1.3000000000000043,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FL,202124,434,5,429,20293,1.2,0.6,7.6,0.479,47.9,19368,2240.81,104775.92,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-51,-263.32,-10.5,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,FR,202124,2145,38,2107,120175,1.8,-1.2,13.1,0.515,51.5,162985,1316.07,73733.78,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-423,-259.54,-16.5,-1.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GE,202124,5484,65,5419,309415,1.2,-0.6000000000000001,10.2,0.506,50.6,245320,2235.45,126127.1,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-150,-61.14,-2.7,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GL,202124,358,6,352,14154,1.7,-0.7,9.5,0.577,57.699999999999996,20625,1735.76,68625.45,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-21,-101.82,-5.5,5.499999999999993,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,GR,202124,1524,33,1491,152859,2.2,0,4.7,0.503,50.3,100289,1519.61,152418.51,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,2,2,0.1,2.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,JU,202124,505,14,491,25168,2.8,-3.4000000000000004,13.4,0.541,54.1,36474,1384.55,69002.58,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,18,49.35,3.7,6.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,LU,202124,2123,26,2097,127481,1.2,-1.5000000000000002,11.3,0.507,50.7,207582,1022.73,61412.36,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-288,-138.74,-11.9,-0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NE,202124,1530,8,1522,74161,0.5,-1.3,11.2,0.516,51.6,86184,1775.27,86049.61,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-75,-87.02,-4.7,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,NW,202124,377,5,372,14149,1.3,-0.7,9.4,0.529,52.900000000000006,22298,1690.73,63454.12,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-63,-282.54,-14.3,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,OW,202124,287,4,283,11746,1.4,-7.6,11.1,0.506,50.6,19268,1489.52,60961.18,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-37,-192.02,-11.4,3.700000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SG,202124,2758,75,2683,169407,2.7,-1.1999999999999997,12.6,0.491,49.1,258108,1068.54,65634.15,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-355,-137.54,-11.4,1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SH,202124,554,16,538,29482,2.9,0.6000000000000001,8.7,0.518,51.800000000000004,41162,1345.9,71624.31,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-42,-102.04,-7,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SO,202124,2051,32,2019,103447,1.6,0.40000000000000013,8.8,0.534,53.400000000000006,138626,1479.52,74623.09,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,163,117.58,8.6,1.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,SZ,202124,1251,43,1208,60376,3.4,-1.9,10.6,0.528,52.800000000000004,83109,1505.25,72646.77,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-61,-73.4,-4.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TG,202124,1314,21,1293,92829,1.6,-1.4,9.9,0.492,49.2,142527,921.93,65130.82,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-167,-117.17,-11.3,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,TI,202124,3848,23,3825,158996,0.6,-0.5000000000000001,9.9,0.483,48.3,170830,2252.53,93072.65,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,920,538.55,31.4,-0.30000000000000426,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,UR,202124,1268,2,1266,22112,0.2,-0.2,7.5,0.484,48.4,18768,6756.18,117817.56,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-101,-538.15,-7.4,-1.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VD,202124,8881,66,8815,425990,0.7,-0.7,9.8,0.498,49.8,400217,2219.05,106439.76,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-30,-7.49,-0.3,0.19999999999999574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,VS,202124,3784,24,3760,149767,0.6,-1.6,12.2,0.483,48.3,172955,2187.85,86593.04,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,1280,740.07,51.1,-3.500000000000007,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZG,202124,1789,12,1777,72930,0.7,-0.30000000000000004,6.2,0.525,52.5,65227,2742.73,111809.53,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,67,102.72,3.9,-0.9000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,ZH,202124,13453,114,13339,723436,0.8,-0.8999999999999999,8.2,0.519,51.9,774299,1737.44,93431.09,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-402,-51.92,-2.9,0.5999999999999943,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AG,202124,4487,43,4444,256294,1,-0.8,9.7,0.488,48.8,345258,1299.61,74232.6,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-19,-5.5,-0.4,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AI,202124,277,3,274,8349,1.1,-3.1,7.7,0.55,55.00000000000001,7932,3492.18,105257.19,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-150,-1891.08,-35.1,-2.499999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,AR,202124,285,6,279,18771,2.1,0.5,10.9,0.497,49.7,27426,1039.16,68442.35,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-24,-87.51,-7.8,0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BE,202124,5750,43,5707,409990,0.7,-1.1,8.5,0.491,49.1,530832,1083.21,77235.36,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-761,-143.36,-11.7,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BL,202124,2317,13,2304,137899,0.6,-0.4,6.6,0.509,50.9,148202,1563.41,93048,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,11,7.43,0.5,-0.30000000000000426,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,BS,202124,2419,11,2408,117024,0.5,-0.4,5.8,0.52,52,101114,2392.35,115734.72,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,69,68.24,2.9,1.2000000000000028,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FL,202124,472,3,469,29680,0.6,0,5.7,0.521,52.1,19687,2397.52,150759.38,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-67,-340.33,-12.4,-0.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,FR,202124,2018,34,1984,129008,1.7,-2.0999999999999996,13.3,0.485,48.5,162511,1241.76,79384.16,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-269,-165.53,-11.8,1.4000000000000057,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GE,202124,5350,55,5295,349570,1,-0.8999999999999999,10.1,0.494,49.4,261023,2049.63,133923.06,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-360,-137.92,-6.3,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GL,202124,262,5,257,15407,1.9,-0.10000000000000009,10,0.423,42.3,20226,1295.36,76174.23,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-85,-420.25,-24.5,-5.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,GR,202124,1506,33,1473,133300,2.2,-0.09999999999999964,5.3,0.497,49.7,99807,1508.91,133557.77,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-185,-185.36,-10.9,-2.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,JU,202124,429,5,424,31107,1.2,-2.8,13,0.459,45.9,37235,1152.14,83542.37,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-102,-273.94,-19.2,-6.300000000000004,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,LU,202124,2067,18,2049,136503,0.9,-2.2,11.3,0.493,49.3,208765,990.11,65385.96,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-252,-120.71,-10.9,0.29999999999999716,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NE,202124,1436,11,1425,84114,0.8,-0.5,11.2,0.484,48.4,89710,1600.71,93762.12,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-130,-144.91,-8.3,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,NW,202124,335,7,328,14279,2.1,-1,9.9,0.471,47.099999999999994,21222,1578.55,67283.95,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-58,-273.3,-14.8,-0.10000000000000142,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,OW,202124,280,6,274,12978,2.1,-2.4999999999999996,11.1,0.494,49.4,18840,1486.2,68885.35,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-87,-461.78,-23.7,-3.700000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SG,202124,2857,61,2796,187688,2.1,-1.5,12.2,0.509,50.9,256396,1114.29,73202.39,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-513,-200.08,-15.2,-1.1000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SH,202124,515,8,507,30520,1.6,-1.9,8.5,0.482,48.199999999999996,41945,1227.8,72761.95,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-52,-123.97,-9.2,-0.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SO,202124,1792,24,1768,107643,1.3,0,8.7,0.466,46.6,138836,1290.73,77532.48,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,39,28.09,2.2,-1.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,SZ,202124,1117,45,1072,58956,4,-1.5999999999999996,11,0.472,47.199999999999996,79048,1413.07,74582.53,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-54,-68.31,-4.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TG,202124,1349,24,1325,104638,1.8,-0.9000000000000001,9.7,0.505,50.5,140382,960.95,74538.05,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-175,-124.66,-11.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,TI,202124,4111,37,4074,177760,0.9,0,9.5,0.517,51.7,180156,2281.91,98670.04,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,1020,566.17,33,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,UR,202124,1353,0,1353,24082,0,-0.4,7.1,0.516,51.6,18051,7495.43,133410.89,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-15,-83.1,-1.1,1.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VD,202124,8943,58,8885,463063,0.6,-0.9,9.6,0.501,50.1,414545,2157.3,111703.92,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-98,-23.65,-1.1,-0.19999999999999574,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,VS,202124,4042,35,4007,155325,0.9,-1.2000000000000002,12.9,0.516,51.6,175548,2302.5,88480.07,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,1722,980.92,74.2,3.6000000000000014,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZG,202124,1619,11,1608,68721,0.7,-0.6000000000000001,6.4,0.475,47.5,63567,2546.92,108107.98,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,117,184.06,7.8,0.8999999999999986,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
female,all,ZH,202124,12438,128,12310,765725,1,-0.6000000000000001,8,0.48,48,779124,1596.41,98280.25,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-709,-91,-5.4,-0.6999999999999957,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AG,202124,7,0,7,159,0,0,6.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,6,NA,600,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AI,202124,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,AR,202124,0,0,NA,1,NA,NA,100,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BE,202124,7,0,7,336,0,0,8.3,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-1,NA,-12.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BL,202124,2,0,2,56,0,0,3.6,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,1,NA,100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,BS,202124,6,0,6,848,0,0,2,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,1,NA,20,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FL,202124,0,0,NA,2,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,FR,202124,0,0,NA,35,NA,NA,5.7,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GE,202124,0,0,NA,178,NA,NA,6.2,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GL,202124,0,0,NA,10,NA,NA,20,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,GR,202124,1,0,1,19,0,0,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,JU,202124,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,LU,202124,1,0,1,41,0,0,9.8,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NE,202124,0,0,NA,108,NA,NA,0.9,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-5,NA,-100,-0.2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,NW,202124,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,OW,202124,0,0,NA,1,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SG,202124,0,0,NA,46,NA,NA,4.3,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SH,202124,0,0,NA,8,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SO,202124,1,0,1,41,0,0,9.8,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,SZ,202124,0,0,NA,29,NA,NA,10.3,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TG,202124,9,0,9,56,0,0,3.6,0.003,0.3,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-3,NA,-25,-0.10000000000000003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,TI,202124,0,0,NA,20,NA,NA,0,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,-1,NA,-100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,UR,202124,0,0,NA,4,NA,NA,25,0,0,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,NA,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VD,202124,11,0,11,1166,0,0,4.6,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,6,NA,120,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,VS,202124,6,0,6,382,0,0,1.8,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,0,NA,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZG,202124,2,0,2,22,0,NA,0,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,2,NA,NA,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
unknown,all,ZH,202124,16,0,16,594,0,0,3.9,0.001,0.1,NA,NA,NA,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-24,6,NA,60,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
male,all,AG,202125,4327,33,4294,248562,0.8,0,9.8,0.516,51.6,348814,1240.49,71259.18,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-25,-379,-108.65,-8.1,0.3999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AI,202125,228,0,228,7521,0,-3.5,9.2,0.451,45.1,8361,2726.95,89953.35,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-25,1,11.96,0.4,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,AR,202125,236,4,232,17207,1.7,-1.0999999999999999,11,0.494,49.4,27883,846.39,61711.44,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-25,-52,-186.5,-18.1,-0.8999999999999986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BE,202125,5161,35,5126,372766,0.7,-0.20000000000000007,8.6,0.494,49.4,512300,1007.42,72763.22,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-25,-801,-156.35,-13.4,-1.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BL,202125,2118,14,2104,118569,0.7,-0.10000000000000009,7.6,0.496,49.6,142767,1483.54,83050.7,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-25,-115,-80.55,-5.2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
male,all,BS,202125,2130,10,2120,105968,0.5,-0.30000000000000004,6,0.479,47.9,95621,2227.54,110820.84,COVID19Test,sex,2021-12-06_07-48-24,isoweek,2021-25,-93,-97.26,-4.2,0.10000000000000142,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
