date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202117,AG,not_vaccinated,NA,indication,694072,611942,88.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,AI,not_vaccinated,NA,indication,16293,14188,87.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,AR,not_vaccinated,NA,indication,55309,47295,85.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,BE,not_vaccinated,NA,indication,1043132,925584,88.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,BL,not_vaccinated,NA,indication,290969,251831,86.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,BS,not_vaccinated,NA,indication,196735,175514,89.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,CH,not_vaccinated,NA,indication,8670300,7677692,88.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,CHFL,not_vaccinated,NA,indication,8709355,7712396,88.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,FL,not_vaccinated,NA,indication,39055,34704,88.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,FR,not_vaccinated,NA,indication,325496,290109,89.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,GE,not_vaccinated,NA,indication,506343,443272,87.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,GL,not_vaccinated,NA,indication,40851,35311,86.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,GR,not_vaccinated,NA,indication,200096,174288,87.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,JU,not_vaccinated,NA,indication,73709,65850,89.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,LU,not_vaccinated,NA,indication,416347,368917,88.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,NE,not_vaccinated,NA,indication,175894,151935,86.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,NW,not_vaccinated,NA,indication,43520,38192,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,OW,not_vaccinated,NA,indication,38108,33451,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,SG,not_vaccinated,NA,indication,514504,456620,88.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,SH,not_vaccinated,NA,indication,83107,73054,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,SO,not_vaccinated,NA,indication,277462,242974,87.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,SZ,not_vaccinated,NA,indication,162157,144077,88.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,TG,not_vaccinated,NA,indication,282909,249318,88.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,TI,not_vaccinated,NA,indication,350986,305056,86.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,UR,not_vaccinated,NA,indication,36819,31375,85.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,VD,not_vaccinated,NA,indication,814762,722810,88.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,VS,not_vaccinated,NA,indication,348503,304235,87.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,ZG,not_vaccinated,NA,indication,128794,112422,87.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202117,ZH,not_vaccinated,NA,indication,1553423,1408072,90.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,AG,not_vaccinated,NA,indication,694072,599777,86.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,AI,not_vaccinated,NA,indication,16293,13885,85.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,AR,not_vaccinated,NA,indication,55309,46110,83.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,BE,not_vaccinated,NA,indication,1043132,909350,87.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,BL,not_vaccinated,NA,indication,290969,247397,85.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,BS,not_vaccinated,NA,indication,196735,174003,88.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,CH,not_vaccinated,NA,indication,8670300,7542546,86.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,CHFL,not_vaccinated,NA,indication,8709355,7577002,87,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,FL,not_vaccinated,NA,indication,39055,34456,88.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,FR,not_vaccinated,NA,indication,325496,284397,87.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,GE,not_vaccinated,NA,indication,506343,436274,86.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,GL,not_vaccinated,NA,indication,40851,35193,86.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,GR,not_vaccinated,NA,indication,200096,171515,85.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,JU,not_vaccinated,NA,indication,73709,64697,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,LU,not_vaccinated,NA,indication,416347,362102,86.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,NE,not_vaccinated,NA,indication,175894,148548,84.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,NW,not_vaccinated,NA,indication,43520,37144,85.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,OW,not_vaccinated,NA,indication,38108,32790,86.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,SG,not_vaccinated,NA,indication,514504,446638,86.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,SH,not_vaccinated,NA,indication,83107,71471,86,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,SO,not_vaccinated,NA,indication,277462,239826,86.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,SZ,not_vaccinated,NA,indication,162157,142581,88,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,TG,not_vaccinated,NA,indication,282909,244205,86.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,TI,not_vaccinated,NA,indication,350986,298695,85.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,UR,not_vaccinated,NA,indication,36819,30510,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,VD,not_vaccinated,NA,indication,814762,712171,87.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,VS,not_vaccinated,NA,indication,348503,299655,85.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,ZG,not_vaccinated,NA,indication,128794,109860,85.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202118,ZH,not_vaccinated,NA,indication,1553423,1383752,89.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,AG,not_vaccinated,NA,indication,694072,585350,84.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,AI,not_vaccinated,NA,indication,16293,13772,84.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,AR,not_vaccinated,NA,indication,55309,45019,81.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,BE,not_vaccinated,NA,indication,1043132,883860,84.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,BL,not_vaccinated,NA,indication,290969,235199,80.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,BS,not_vaccinated,NA,indication,196735,171790,87.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,CH,not_vaccinated,NA,indication,8670300,7354517,84.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,CHFL,not_vaccinated,NA,indication,8709355,7387602,84.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,FL,not_vaccinated,NA,indication,39055,33085,84.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,FR,not_vaccinated,NA,indication,325496,277834,85.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,GE,not_vaccinated,NA,indication,506343,427550,84.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,GL,not_vaccinated,NA,indication,40851,34997,85.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,GR,not_vaccinated,NA,indication,200096,164837,82.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,JU,not_vaccinated,NA,indication,73709,63143,85.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,LU,not_vaccinated,NA,indication,416347,355509,85.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,NE,not_vaccinated,NA,indication,175894,143928,81.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,NW,not_vaccinated,NA,indication,43520,36269,83.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,OW,not_vaccinated,NA,indication,38108,32470,85.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,SG,not_vaccinated,NA,indication,514504,435856,84.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,SH,not_vaccinated,NA,indication,83107,67688,81.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,SO,not_vaccinated,NA,indication,277462,232301,83.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,SZ,not_vaccinated,NA,indication,162157,140781,86.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,TG,not_vaccinated,NA,indication,282909,239052,84.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,TI,not_vaccinated,NA,indication,350986,290667,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,UR,not_vaccinated,NA,indication,36819,29905,81.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,VD,not_vaccinated,NA,indication,814762,701012,86,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,VS,not_vaccinated,NA,indication,348503,294793,84.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,ZG,not_vaccinated,NA,indication,128794,106960,83,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202119,ZH,not_vaccinated,NA,indication,1553423,1343975,86.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,AG,not_vaccinated,NA,indication,694072,563893,81.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,AI,not_vaccinated,NA,indication,16293,13307,81.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,AR,not_vaccinated,NA,indication,55309,44284,80.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,BE,not_vaccinated,NA,indication,1043132,849945,81.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,BL,not_vaccinated,NA,indication,290969,223055,76.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,BS,not_vaccinated,NA,indication,196735,163274,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,CH,not_vaccinated,NA,indication,8670300,7094948,81.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,CHFL,not_vaccinated,NA,indication,8709355,7126160,82,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,FL,not_vaccinated,NA,indication,39055,31212,79.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,FR,not_vaccinated,NA,indication,325496,271079,83.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,GE,not_vaccinated,NA,indication,506343,410796,81.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,GL,not_vaccinated,NA,indication,40851,34083,83.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,GR,not_vaccinated,NA,indication,200096,159733,79.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,JU,not_vaccinated,NA,indication,73709,61513,83.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,LU,not_vaccinated,NA,indication,416347,346942,83.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,NE,not_vaccinated,NA,indication,175894,138602,78.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,NW,not_vaccinated,NA,indication,43520,35315,81.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,OW,not_vaccinated,NA,indication,38108,31892,83.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,SG,not_vaccinated,NA,indication,514504,424851,82.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,SH,not_vaccinated,NA,indication,83107,64658,77.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,SO,not_vaccinated,NA,indication,277462,226214,81.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,SZ,not_vaccinated,NA,indication,162157,136903,84.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,TG,not_vaccinated,NA,indication,282909,232645,82.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,TI,not_vaccinated,NA,indication,350986,277778,79.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,UR,not_vaccinated,NA,indication,36819,29074,79,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,VD,not_vaccinated,NA,indication,814762,681458,83.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,VS,not_vaccinated,NA,indication,348503,284101,81.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,ZG,not_vaccinated,NA,indication,128794,103722,80.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202120,ZH,not_vaccinated,NA,indication,1553423,1285831,82.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,AG,not_vaccinated,NA,indication,694072,546482,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,AI,not_vaccinated,NA,indication,16293,12823,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,AR,not_vaccinated,NA,indication,55309,43182,78.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,BE,not_vaccinated,NA,indication,1043132,811048,77.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,BL,not_vaccinated,NA,indication,290969,213193,73.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,BS,not_vaccinated,NA,indication,196735,156106,79.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,CH,not_vaccinated,NA,indication,8670300,6824533,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,CHFL,not_vaccinated,NA,indication,8709355,6854666,78.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,FL,not_vaccinated,NA,indication,39055,30133,77.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,FR,not_vaccinated,NA,indication,325496,263059,80.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,GE,not_vaccinated,NA,indication,506343,395024,78,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,GL,not_vaccinated,NA,indication,40851,32645,79.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,GR,not_vaccinated,NA,indication,200096,153126,76.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,JU,not_vaccinated,NA,indication,73709,59568,80.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,LU,not_vaccinated,NA,indication,416347,332731,79.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,NE,not_vaccinated,NA,indication,175894,133960,76.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,NW,not_vaccinated,NA,indication,43520,34328,79,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,OW,not_vaccinated,NA,indication,38108,30954,81.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,SG,not_vaccinated,NA,indication,514504,414371,80.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,SH,not_vaccinated,NA,indication,83107,62122,74.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,SO,not_vaccinated,NA,indication,277462,218379,78.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,SZ,not_vaccinated,NA,indication,162157,131798,81.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,TG,not_vaccinated,NA,indication,282909,224568,79.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,TI,not_vaccinated,NA,indication,350986,262715,74.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,UR,not_vaccinated,NA,indication,36819,28306,77,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,VD,not_vaccinated,NA,indication,814762,656337,80.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,VS,not_vaccinated,NA,indication,348503,271980,78,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,ZG,not_vaccinated,NA,indication,128794,101496,78.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202121,ZH,not_vaccinated,NA,indication,1553423,1234232,79.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,AG,not_vaccinated,NA,indication,694072,520425,75.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,AI,not_vaccinated,NA,indication,16293,12432,76.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,AR,not_vaccinated,NA,indication,55309,41930,75.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,BE,not_vaccinated,NA,indication,1043132,763045,73.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,BL,not_vaccinated,NA,indication,290969,205071,70.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,BS,not_vaccinated,NA,indication,196735,148077,75.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,CH,not_vaccinated,NA,indication,8670300,6516078,75.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,CHFL,not_vaccinated,NA,indication,8709355,6545118,75.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,FL,not_vaccinated,NA,indication,39055,29040,74.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,FR,not_vaccinated,NA,indication,325496,256353,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,GE,not_vaccinated,NA,indication,506343,378572,74.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,GL,not_vaccinated,NA,indication,40851,30588,75,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,GR,not_vaccinated,NA,indication,200096,147483,73.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,JU,not_vaccinated,NA,indication,73709,57247,77.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,LU,not_vaccinated,NA,indication,416347,317380,76.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,NE,not_vaccinated,NA,indication,175894,131032,74.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,NW,not_vaccinated,NA,indication,43520,32664,75.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,OW,not_vaccinated,NA,indication,38108,29573,77.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,SG,not_vaccinated,NA,indication,514504,402745,78.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
202122,SH,not_vaccinated,NA,indication,83107,59119,71.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-16_07-53-19,detailed
